"","GEOID20","id"
"2014","42017001200",1
"2015","42017001510",1
"2016","42017001720",1
"2017","42017001410",1
"2018","42017001700",1
"2019","42017001710",1
"2020","42017001740",1
"2021","42017001420",1
"2022","42017001652",1
"2023","42017001530",1
"2024","42017001590",1
"2025","42017001810",1
"2026","42017001800",1
"2027","42017001910",1
"2028","42017001790",1
"2029","42017001900",1
"2030","42017001915",1
"2031","42017001580",1
"2032","42017001570",1
"2033","42017001880",1
"2034","42017001755",1
"2035","42017001785",1
"2036","42017001765",1
"2037","42017001708",1
"2038","42017001690",1
"2039","42017001940",1
"2040","42017001930",1
"2041","42017001970",1
"2042","42017002080",1
"2043","42017002030",1
"2044","42017002025",1
"2045","42017002050",1
"2046","42017001950",1
"2047","42017002120",1
"2048","42017001980",1
"2049","42017002115",1
"2050","42017002060",1
"2051","42017002070",1
"2052","42017002000",1
"2053","42017001990",1
"2054","42017002130",1
"2055","42017002165",1
"2056","42017002230",1
"2057","42017002210",1
"2058","42017002090",1
"2059","42017002195",1
"2060","42017002183",1
"2061","42017002235",1
"2062","42017002260",1
"2063","42017002280",1
"2064","42017002310",1
"2065","42017002370",1
"2066","42017000120",2
"2067","42017000080",2
"2068","42017000030",2
"2069","42017000110",2
"2070","42017000230",2
"2071","42017000060",2
"2072","42017000210",2
"2073","42017000050",2
"2074","42017000150",2
"2075","42017000700",1
"2076","42017000690",1
"2077","42017000740",1
"2078","42017000670",1
"2079","42017000680",1
"2080","42017000730",1
"2081","42017000310",1
"2082","42017000655",1
"2083","42017000515",1
"2084","42017000420",1
"2085","42017000320",1
"2086","42017000810",1
"2087","42017000780",1
"2088","42017000410",1
"2089","42017000817",1
"2090","42017000790",1
"2091","42017000775",1
"2092","42017000445",1
"2093","42017000435",1
"2094","42017000350",1
"2095","42017000813",1
"2096","42017000470",1
"2097","42017000480",1
"2098","42017000585",1
"2099","42017000340",1
"2100","42017000910",1
"2101","42017000890",1
"2102","42017000575",1
"2103","42017000900",1
"2104","42017000940",1
"2105","42017000620",1
"2106","42017000630",1
"2107","42017001000",1
"2108","42017001120",1
"2109","42017001150",1
"2110","42017001060",1
"2111","42017001040",1
"2112","42017001030",1
"2113","42017001020",1
"2114","42017001140",1
"2115","42017001350",1
"2116","42017001110",1
"2117","42017001290",1
"2118","42017001330",1
"2119","42017001050",1
"2120","42017001370",1
"2121","42017001180",1
"2122","42017001210",1
"2123","42017001184",1
"2124","42017001480",1
"2125","42017001640",1
"2126","42017001470",1
"2127","42017001430",1
"2128","42017001660",1
"2129","42017001680",1
"2130","42017001730",1
"2131","42017001400",1
"2132","42017001440",1
"2133","42017001450",1
"2134","42017001520",1
"2135","42017001460",1
"2136","42017001490",1
"2137","42017001703",1
"2138","42017001706",1
"2139","42017001830",1
"2140","42017001825",1
"2141","42017001820",1
"2142","42017001840",1
"2143","42017001905",1
"2144","42017001890",1
"2145","42017000880",1
"2146","42017000960",1
"2147","42017000885",1
"2148","42017000950",1
"2149","42017000985",1
"2150","42017000887",1
"2151","42017001100",1
"2152","42017001860",1
"2153","42017001630",1
"2154","42017001540",1
"2155","42017001775",1
"2156","42017001920",1
"2157","42017001870",1
"2158","42017001850",1
"2159","42017001560",1
"2160","42017001550",1
"2161","42017001600",1
"2162","42017002110",1
"2163","42017002010",1
"2164","42017002140",1
"2165","42017002150",1
"2166","42017002190",1
"2167","42017002220",1
"2168","42017002200",1
"2169","42017001960",1
"2170","42017002100",1
"2171","42017002198",1
"2172","42017002255",1
"2173","42017002245",1
"2174","42017002237",1
"2175","42017002270",1
"2176","42017002290",1
"2177","42017002300",1
"2178","42017002330",1
"2179","42017002350",1
"2180","42017002360",1
"2181","42017002380",1
"2182","42017002410",1
"2183","42017002400",1
"2184","42017002390",1
"2185","42017002340",1
"2186","42017002323",1
"2187","42017002327",1
"2188","42017002420",1
"2189","42017002430",1
"2190","42017002460",1
"2191","42017002530",1
"2192","42017002480",1
"2193","42017002550",1
"2194","42017002510",1
"2195","42017002470",1
"2196","42017002540",1
"2197","42017002440",1
"2198","42017002450",1
"2199","42017002760",1
"2200","42017002742",1
"2201","42017002640",1
"2202","42017002650",1
"2203","42017002630",1
"2204","42017002570",1
"2205","42017002827",1
"2206","42017002800",1
"2207","42017002805",1
"2208","42017002720",1
"2209","42017002580",1
"2210","42017002660",1
"2211","42017002700",1
"2212","42017002730",1
"2213","42017002620",1
"2214","42017002680",1
"2215","42017002840",1
"2216","42017002610",1
"2217","42017000100",2
"2218","42017000370",1
"2219","42119000200",9
"2220","42031000340",12
"2221","42031000152",12
"2222","42019000014",16
"2223","42019000016",16
"2224","42019000012",16
"2225","42019000020",16
"2226","42019000030",16
"2227","42019000040",16
"2228","42019000260",16
"2229","42019000710",16
"2230","42019000865",16
"2231","42019000855",16
"2232","42019000845",16
"2233","42019000280",16
"2234","42019000270",16
"2235","42019000290",16
"2236","42019000060",16
"2237","42019000065",16
"2238","42019000050",16
"2239","42019000090",16
"2240","42019000135",16
"2241","42019000120",16
"2242","42019000110",16
"2243","42019000100",16
"2244","42019000200",16
"2245","42019000190",16
"2246","42019000220",16
"2247","42019000170",16
"2248","42019000075",16
"2249","42019000230",16
"2250","42019000160",16
"2251","42019000150",16
"2252","42019000210",16
"2253","42019000180",16
"2254","42019000242",16
"2255","42019000300",16
"2256","42019000310",16
"2257","42019000320",16
"2258","42019000650",16
"2259","42019000640",16
"2260","42019000630",16
"2261","42019000740",16
"2262","42019000390",16
"2263","42019000371",17
"2264","42019000380",16
"2265","42019000410",16
"2266","42019000420",16
"2267","42019000760",16
"2268","42019000450",16
"2269","42019000480",16
"2270","42019000570",16
"2271","42019000510",16
"2272","42019000530",16
"2273","42019000550",16
"2274","42019000580",16
"2275","42019000610",16
"2276","42019000660",17
"2277","42019000670",16
"2278","42019000254",16
"2279","42019000248",16
"2280","42019000340",16
"2281","42019000330",16
"2282","42019000620",16
"2283","42019000730",16
"2284","42019000750",16
"2285","42019000720",16
"2286","42019000351",16
"2287","42019000375",17
"2288","42019000377",17
"2289","42019000379",17
"2290","42019000400",16
"2291","42019000430",16
"2292","42019000770",16
"2293","42019000440",16
"2294","42019000460",16
"2295","42019000470",16
"2296","42019000500",16
"2297","42019000520",16
"2298","42019000540",16
"2299","42019000560",16
"2300","42019000590",16
"2301","42019000600",16
"2302","42019000680",16
"2303","42019000690",16
"2304","42019000700",16
"2305","4200300C740",15
"2306","4200300C600",15
"2307","4200300C380",15
"2308","4200300C460",15
"2309","4200300B940",15
"2310","4200300C400",15
"2311","4200300C050",15
"2312","4200300C540",15
"2313","4200300C480",15
"2314","4200300C700",15
"2315","4200300C080",15
"2316","42003006720",15
"2317","42003007600",15
"2318","42003009590",15
"2319","42003009490",15
"2320","42003006520",15
"2321","42003007200",15
"2322","42003009030",15
"2323","42003009450",15
"2324","42003006150",15
"2325","4200300C620",15
"2326","4200300A150",15
"2327","42003009230",15
"2328","4200300C990",15
"2329","42003009130",15
"2330","42003006440",15
"2331","42003000493",15
"2332","42003000466",15
"2333","42003001890",15
"2334","42003004560",17
"2335","42003004820",15
"2336","42003003300",17
"2337","42003003440",17
"2338","42003004700",17
"2339","42003004721",17
"2340","42003005351",15
"2341","4200300D990",15
"2342","4200300E115",15
"2343","42003000301",15
"2344","42003000295",15
"2345","42003000291",15
"2346","42003000161",15
"2347","42003000411",17
"2348","42003000770",17
"2349","42003000801",15
"2350","42003000831",15
"2351","42003000851",15
"2352","42003000861",15
"2353","42003000811",15
"2354","42003000961",17
"2355","42003000980",17
"2356","42003000920",17
"2357","42003001110",15
"2358","42003001140",15
"2359","42003001170",15
"2360","42003001341",17
"2361","42003001371",17
"2362","42003001351",17
"2363","42003001390",17
"2364","42003008430",15
"2365","42003007160",15
"2366","42003007140",15
"2367","42003007080",15
"2368","4200300E280",17
"2369","42003004620",17
"2370","42003008100",15
"2371","4200300E080",15
"2372","4200300E110",15
"2373","4200300E705",17
"2374","42003001130",15
"2375","42003001600",17
"2376","42003001690",15
"2377","42003002231",15
"2378","42003002369",17
"2379","42003004000",17
"2380","42003005720",15
"2381","42003005480",15
"2382","4200300E901",17
"2383","4200300E990",17
"2384","4200300H080",15
"2385","42003005570",15
"2386","42003005650",15
"2387","4200300F281",17
"2388","4200300G200",17
"2389","4200300G970",15
"2390","42003003800",15
"2391","4200300F100",17
"2392","4200300F240",17
"2393","4200300F160",17
"2394","4200300F120",17
"2395","4200300F630",15
"2396","4200300B510",17
"2397","4200300G852",15
"2398","4200300B530",17
"2399","4200300G760",15
"2400","4200300A290",15
"2401","4200300B030",15
"2402","4200300B310",17
"2403","4200300B210",17
"2404","4200300B290",17
"2405","42003008810",15
"2406","42003006270",15
"2407","42003007240",15
"2408","4200300C560",15
"2409","4200300B860",17
"2410","42003009090",15
"2411","42003008030",15
"2412","42003000121",17
"2413","42003004261",17
"2414","42003004490",17
"2415","42003007450",15
"2416","42003009270",15
"2417","4200300F395",17
"2418","42003008530",15
"2419","42003002491",17
"2420","42003001630",17
"2421","42003009550",15
"2422","4200300F462",15
"2423","42003006310",15
"2424","4200300A950",15
"2425","4200300G800",15
"2426","4200300A780",15
"2427","42003007970",15
"2428","4200300E034",15
"2429","42003004150",15
"2430","42003009750",15
"2431","42003005530",15
"2432","42003000576",15
"2433","42003000501",15
"2434","42003000582",15
"2435","42003000624",15
"2436","42003000670",17
"2437","42003000660",17
"2438","42003000625",15
"2439","42003000452",15
"2440","42003000441",15
"2441","42003000565",15
"2442","42003000540",15
"2443","42003000486",15
"2444","42003000721",15
"2445","42003000720",15
"2446","42003000760",15
"2447","42003000871",17
"2448","42003001292",17
"2449","42003001326",17
"2450","42003000881",17
"2451","42003000891",17
"2452","42003001282",17
"2453","42003001471",17
"2454","42003001490",17
"2455","42003001420",17
"2456","42003001870",15
"2457","42003001850",15
"2458","42003001901",15
"2459","42003001921",15
"2460","42003001941",15
"2461","42003002100",17
"2462","42003002480",17
"2463","42003002760",17
"2464","42003002730",17
"2465","42003002625",17
"2466","42003002770",17
"2467","42003002680",17
"2468","42003002801",17
"2469","42003002971",17
"2470","42003003051",15
"2471","42003003080",15
"2472","42003003060",15
"2473","42003003150",17
"2474","42003003161",17
"2475","42003003270",17
"2476","42003003280",17
"2477","42003003233",17
"2478","42003003237",17
"2479","42003004271",17
"2480","42003004291",17
"2481","42003004301",17
"2482","42003004251",17
"2483","42003004330",17
"2484","42003004530",17
"2485","42003004570",17
"2486","42003004690",17
"2487","42003004510",17
"2488","42003004410",17
"2489","42003004650",17
"2490","42003004730",17
"2491","42003004590",17
"2492","42003004610",17
"2493","42003004800",15
"2494","42003004850",15
"2495","42003004860",15
"2496","42003004880",15
"2497","42003004890",15
"2498","42003004810",15
"2499","42003002710",17
"2500","42003002740",17
"2501","42003003000",15
"2502","42003003350",17
"2503","42003003320",17
"2504","42003003340",17
"2505","42003003290",17
"2506","42003003380",17
"2507","42003003240",17
"2508","42003003420",17
"2509","42003003430",17
"2510","42003003370",17
"2511","42003003410",17
"2512","42003003250",17
"2513","42003004400",17
"2514","42003004710",17
"2515","42003004391",17
"2516","42003004670",17
"2517","42003004430",17
"2518","42003005030",15
"2519","42003005001",15
"2520","42003005321",15
"2521","42003005341",15
"2522","4200300D870",17
"2523","4200300D750",15
"2524","4200300A930",15
"2525","42003007950",15
"2526","42003007810",15
"2527","42003007870",15
"2528","4200300D980",15
"2529","4200300E010",15
"2530","4200300E000",15
"2531","4200300E036",15
"2532","4200300E030",15
"2533","4200300E130",15
"2534","4200300E070",15
"2535","4200300E050",15
"2536","4200300E045",15
"2537","4200300E181",15
"2538","4200300E151",15
"2539","4200300E200",15
"2540","4200300E220",15
"2541","4200300E260",17
"2542","4200300E300",17
"2543","4200300E333",17
"2544","4200300E334",17
"2545","4200300E320",17
"2546","42003004461",17
"2547","42003005120",15
"2548","42003004451",17
"2549","42003004371",17
"2550","42003004480",17
"2551","42003004500",17
"2552","42003005081",17
"2553","42003005071",17
"2554","42003005140",15
"2555","42003005161",15
"2556","42003008110",15
"2557","42003008300",15
"2558","4200300B600",17
"2559","42003007370",15
"2560","42003007350",15
"2561","42003007410",15
"2562","42003007000",15
"2563","42003007040",15
"2564","42003007060",15
"2565","42003008050",15
"2566","42003008180",15
"2567","42003007430",15
"2568","4200300E120",15
"2569","4200300E055",15
"2570","4200300E090",15
"2571","4200300E356",17
"2572","4200300E346",17
"2573","4200300E595",17
"2574","4200300E585",17
"2575","4200300E725",17
"2576","4200300E645",17
"2577","4200300E465",17
"2578","42003000235",15
"2579","42003000225",15
"2580","42003000271",15
"2581","42003000305",15
"2582","42003000281",15
"2583","42003000151",15
"2584","42009000040",13
"2585","42009000030",13
"2586","42009000010",13
"2587","42009000020",13
"2588","42009000050",13
"2589","42009000065",13
"2590","42009000080",13
"2591","42009000090",13
"2592","42009000100",13
"2593","42009000110",13
"2594","42009000120",13
"2595","42009000130",13
"2596","42009000140",13
"2597","42009000150",13
"2598","42009000160",13
"2599","42009000170",13
"2600","42009000180",13
"2601","42009000190",13
"2602","42009000210",13
"2603","42009000200",13
"2604","42009000220",13
"2605","42009000230",13
"2606","42009000240",13
"2607","42009000250",13
"2608","42009000260",13
"2609","42009000270",13
"2610","42009000380",13
"2611","42009000300",13
"2612","42009000280",13
"2613","42009000310",13
"2614","42009000320",13
"2615","42009000330",13
"2616","42009000370",13
"2617","42009000355",13
"2618","42009000340",13
"2619","42009000390",13
"2620","42009000400",13
"2621","42009000420",13
"2622","42009000410",13
"2623","42009000290",13
"2624","42013000030",13
"2625","42013000010",13
"2626","42013000040",13
"2627","42013000020",13
"2628","42013000411",13
"2629","42013000191",13
"2630","42013000181",13
"2631","42013000421",13
"2632","42013000370",13
"2633","42013000261",13
"2634","42013000230",13
"2635","42013000380",13
"2636","42013000251",13
"2637","42013000100",13
"2638","42013000120",13
"2639","42013000080",13
"2640","42013000350",13
"2641","42013000301",13
"2642","42013000140",13
"2643","42013000321",13
"2644","42013000291",13
"2645","42013000051",13
"2646","42013000110",13
"2647","42013000070",13
"2648","42013000431",13
"2649","42013000542",13
"2650","42013000556",13
"2651","42013000552",13
"2652","42013000810",13
"2653","42013000450",13
"2654","42013000510",13
"2655","42013000840",12
"2656","42013000850",12
"2657","42013000880",13
"2658","42013000496",13
"2659","42013000890",12
"2660","42013000960",13
"2661","42013000940",12
"2662","42013000710",13
"2663","42013000720",13
"2664","42013000740",13
"2665","42013000900",12
"2666","42013000700",13
"2667","42013000570",13
"2668","42013000600",13
"2669","42013000580",13
"2670","42013000590",13
"2671","42013000790",13
"2672","42013000800",13
"2673","42013000610",13
"2674","42013000680",13
"2675","42013000690",13
"2676","42013000670",13
"2677","42013000620",13
"2678","42013000630",13
"2679","42013000640",13
"2680","42013000650",13
"2681","42013000660",13
"2682","420130040P1",13
"2683","42013000400",13
"2684","42013000130",13
"2685","42013000330",13
"2686","42013000150",13
"2687","42013000240",13
"2688","42013000210",13
"2689","42013000390",13
"2690","42013000090",13
"2691","42013000171",13
"2692","42013000161",13
"2693","42013000220",13
"2694","42013000340",13
"2695","42013000554",13
"2696","42013000532",13
"2697","42013000460",12
"2698","42013000480",13
"2699","42013000820",13
"2700","42013000830",13
"2701","42013000470",13
"2702","42013000770",13
"2703","42013000780",13
"2704","42013000860",13
"2705","42013000870",13
"2706","42013000494",13
"2707","42013000492",13
"2708","42013000930",12
"2709","42013000520",13
"2710","42013000950",12
"2711","42013000730",13
"2712","42013000750",13
"2713","42013000910",12
"2714","42013000920",12
"2715","42013000760",13
"2716","42013000970",13
"2717","42013000560",13
"2718","42095000030",7
"2719","42095000020",7
"2720","42095000050",7
"2721","42095000040",7
"2722","42095000060",7
"2723","42095000210",7
"2724","42095000380",7
"2725","42095000349",7
"2726","42095000620",7
"2727","42095000601",7
"2728","42095000930",7
"2729","42095001250",7
"2730","42095000594",7
"2731","42095000608",7
"2732","42095000860",7
"2733","42095000880",7
"2734","42095001260",7
"2735","42095001310",7
"2736","42095001300",7
"2737","42095001110",7
"2738","42095001120",7
"2739","42095001160",7
"2740","42095001200",7
"2741","42095001320",7
"2742","42095001330",7
"2743","42095001190",7
"2744","42095001170",7
"2745","42095001210",7
"2746","42095001220",7
"2747","42095000180",7
"2748","42095000130",7
"2749","42095000090",7
"2750","42095000255",7
"2751","42095000310",7
"2752","42095000100",7
"2753","42095000410",7
"2754","42095001270",7
"2755","42095000300",7
"2756","42095000160",7
"2757","42095000200",7
"2758","42095000220",7
"2759","42095000420",7
"2760","42095000440",7
"2761","42095000190",7
"2762","42095000290",7
"2763","42095000240",7
"2764","42095000470",7
"2765","42095000650",7
"2766","42095000660",7
"2767","42095000680",7
"2768","42095000668",7
"2769","42095000590",7
"2770","42095000540",7
"2771","42095000730",7
"2772","42095000760",7
"2773","42095000750",7
"2774","42095000780",7
"2775","42095000770",7
"2776","42095000580",7
"2777","42095000490",7
"2778","42095000520",7
"2779","42095000570",7
"2780","42095000530",7
"2781","42095000510",7
"2782","42095000500",7
"2783","42095000560",7
"2784","42095000065",7
"2785","42079000165",9
"2786","42079000190",8
"2787","42079000230",9
"2788","42079000240",9
"2789","42079000225",9
"2790","42079000205",9
"2791","42079000280",8
"2792","42079000310",8
"2793","42079000366",8
"2794","42079000442",8
"2795","42079000430",8
"2796","42079000470",9
"2797","42079000515",8
"2798","42079000495",8
"2799","42079000580",8
"2800","42079000702",8
"2801","42079000750",8
"2802","42079000835",8
"2803","42079000815",8
"2804","42079000845",8
"2805","42079001005",8
"2806","42079001150",8
"2807","42079001180",9
"2808","42079001200",8
"2809","42079001235",8
"2810","42079000725",8
"2811","42079000965",8
"2812","42079000995",8
"2813","42079001390",8
"2814","42079001400",8
"2815","42079001320",8
"2816","42079000975",8
"2817","42079000930",8
"2818","42079000910",8
"2819","42079001410",8
"2820","42079001430",8
"2821","42079001452",8
"2822","42079001531",8
"2823","42079001605",8
"2824","42079001635",8
"2825","42079001750",9
"2826","42079001760",9
"2827","42079001830",8
"2828","42079001852",8
"2829","42079001876",8
"2830","42079002005",8
"2831","42079002025",8
"2832","42079002156",8
"2833","42079002122",8
"2834","42079002325",9
"2835","42079002345",9
"2836","42079002390",8
"2837","42079002460",8
"2838","42079003170",8
"2839","42079002055",8
"2840","42079002045",8
"2841","42079002470",9
"2842","42079002478",8
"2843","42079002540",8
"2844","42079002600",8
"2845","42079002620",8
"2846","42079002845",8
"2847","42079002725",8
"2848","42079002755",8
"2849","42079003095",8
"2850","42079003160",8
"2851","42079003150",8
"2852","42079002700",8
"2853","42079002715",8
"2854","42079002765",8
"2855","42079002635",8
"2856","42079002655",8
"2857","42079002685",8
"2858","42079003045",8
"2859","42079002815",8
"2860","42079003050",8
"2861","42079002805",8
"2862","42079002787",8
"2863","42079000215",9
"2864","42079000250",8
"2865","42079000260",8
"2866","42079000275",8
"2867","42079000300",8
"2868","42079000325",8
"2869","42079000352",8
"2870","42079000452",8
"2871","42079000420",8
"2872","42079000535",8
"2873","42079000555",8
"2874","42079000565",8
"2875","42079000650",8
"2876","42079000682",8
"2877","42079000790",9
"2878","42079000825",8
"2879","42079001035",8
"2880","42079001025",8
"2881","42079001165",8
"2882","42079001190",9
"2883","42079001210",8
"2884","42079001245",8
"2885","42079001225",8
"2886","42079000666",8
"2887","42079000985",8
"2888","42079001375",8
"2889","42079001355",8
"2890","42079001310",8
"2891","42079001330",8
"2892","42079001340",8
"2893","42079000920",8
"2894","42079000955",8
"2895","42079001420",9
"2896","42079001445",8
"2897","42079001510",8
"2898","42079001515",8
"2899","42079001525",8
"2900","42079001590",8
"2901","42079001615",8
"2902","42079001740",9
"2903","42079001840",8
"2904","42079001886",8
"2905","42079001862",8
"2906","42079001995",8
"2907","42079002065",8
"2908","42079002166",8
"2909","42079002142",8
"2910","42079002275",8
"2911","42079002300",9
"2912","42079002315",9
"2913","42079002380",8
"2914","42079002425",8
"2915","42079002445",8
"2916","42079001625",8
"2917","42079001645",8
"2918","42079002035",8
"2919","42079002480",8
"2920","42079002498",8
"2921","42079002555",8
"2922","42079002565",8
"2923","42079002595",8
"2924","42079002985",8
"2925","42079002935",8
"2926","42079003020",8
"2927","42079002745",8
"2928","42079003015",8
"2929","42079002885",8
"2930","42079003075",8
"2931","42079003140",8
"2932","42095000075",7
"2933","42095000150",7
"2934","42095000140",7
"2935","42095000115",7
"2936","42095000720",7
"2937","42095000700",7
"2938","42095000710",7
"2939","42095000740",7
"2940","42095000810",7
"2941","42095000830",7
"2942","42095000840",7
"2943","42095000800",7
"2944","42095000790",7
"2945","42095000820",7
"2946","42095000890",7
"2947","42095000910",7
"2948","42095000900",7
"2949","42095001010",7
"2950","42095001020",7
"2951","42095000980",7
"2952","42095000825",7
"2953","42095000990",7
"2954","42095001050",7
"2955","42095001080",7
"2956","42095001130",7
"2957","42095000970",7
"2958","42095000390",7
"2959","42095000400",7
"2960","42095000630",7
"2961","42095000920",7
"2962","42095000615",7
"2963","42095000850",7
"2964","42095000870",7
"2965","42095001280",7
"2966","42095001290",7
"2967","42095001090",7
"2968","42095001100",7
"2969","42095001140",7
"2970","42095001150",7
"2971","42095001340",7
"2972","42095001180",7
"2973","42095001230",7
"2974","42095001240",7
"2975","42095000170",7
"2976","42095000430",7
"2977","42095000280",7
"2978","42095000230",7
"2979","42095000250",7
"2980","42095000270",7
"2981","42095000450",7
"2982","42095000550",7
"2983","42095000665",7
"2984","42095000640",7
"2985","42095000667",7
"2986","42095000670",7
"2987","42095000690",7
"2988","42095000460",7
"2989","42095000480",7
"2990","42095001000",7
"2991","42095001030",7
"2992","42095001040",7
"2993","42095000827",7
"2994","42095001070",7
"2995","42095001060",7
"2996","42095001350",7
"2997","42095000368",7
"2998","42095000960",7
"2999","42095000940",7
"3000","42095000950",7
"3001","42017001500",1
"3002","42017001670",1
"3003","42017002040",1
"3004","42079002402",9
"3005","42121000675",16
"3006","42121000102",16
"3007","42121000695",16
"3008","42133001427",10
"3009","42133001428",10
"3010","42085000912",16
"3011","42085000792",16
"3012","42085000822",16
"3013","42085000732",16
"3014","42127000070",8
"3015","42127000080",8
"3016","42127000300",8
"3017","42127000100",8
"3018","42127000090",8
"3019","42127000250",8
"3020","42127000340",8
"3021","42127000110",8
"3022","42127000220",8
"3023","42127000350",8
"3024","42127000360",8
"3025","42127000260",8
"3026","42053000010",12
"3027","42053000020",12
"3028","42053000030",12
"3029","42053000050",12
"3030","42053000060",12
"3031","42053000100",12
"3032","42053000080",12
"3033","42053000090",12
"3034","42053000110",12
"3035","42063000650",12
"3036","42063000740",12
"3037","42063000750",12
"3038","42063000730",12
"3039","42063000660",12
"3040","42063000710",12
"3041","42063000720",12
"3042","42063000040",12
"3043","42063000070",12
"3044","42063000200",12
"3045","42063000280",12
"3046","42063000310",12
"3047","42063000365",12
"3048","42063000520",12
"3049","42063000430",12
"3050","42063000610",12
"3051","42063000450",12
"3052","42063000530",12
"3053","42063000470",12
"3054","42063000570",12
"3055","42063000010",12
"3056","42007000075",17
"3057","42007000065",17
"3058","42007000055",17
"3059","42007000026",17
"3060","42007000005",17
"3061","42007000015",17
"3062","42007000036",17
"3063","42007000095",17
"3064","42007000175",17
"3065","42007000045",17
"3066","42007000195",17
"3067","42007000185",17
"3068","42007000155",17
"3069","42007000165",17
"3070","42007000250",17
"3071","42007000265",17
"3072","42007000780",17
"3073","42007000770",17
"3074","42007000275",17
"3075","42007000310",17
"3076","42007000300",17
"3077","42007000290",17
"3078","42007000345",17
"3079","42007000335",17
"3080","42007000325",17
"3081","42007000375",17
"3082","42007000365",17
"3083","42007000355",17
"3084","42007000405",17
"3085","42007000420",17
"3086","42007000435",17
"3087","42007000450",17
"3088","42007000465",17
"3089","42007000440",17
"3090","42007000520",17
"3091","42007000460",17
"3092","42007000500",17
"3093","42007000490",17
"3094","42007000530",17
"3095","42007000550",17
"3096","42007000540",17
"3097","42007000510",17
"3098","42007000590",17
"3099","42007000580",17
"3100","42007000600",17
"3101","42007000610",17
"3102","42007000620",17
"3103","42007000570",17
"3104","42007000630",17
"3105","42007000640",17
"3106","42007000650",17
"3107","42007000660",17
"3108","42007000680",17
"3109","42007000750",17
"3110","42007000808",17
"3111","42007000670",17
"3112","42007000820",17
"3113","42007000840",17
"3114","42007000860",17
"3115","42007000905",17
"3116","42007000830",17
"3117","42057000120",13
"3118","42007000875",17
"3119","42007000885",17
"3120","42007000850",17
"3121","42007000930",17
"3122","42007001040",17
"3123","42007001070",17
"3124","42007001080",17
"3125","42007001025",17
"3126","42007001005",17
"3127","42007001095",17
"3128","42007000975",17
"3129","42007001165",17
"3130","42007001175",17
"3131","42007001195",17
"3132","42007001200",17
"3133","42007001230",17
"3134","42007001250",17
"3135","42007001280",17
"3136","42007001290",17
"3137","42007001330",17
"3138","42007001370",17
"3139","42007001380",17
"3140","42007001400",17
"3141","42007001480",17
"3142","42007001490",17
"3143","42007001430",17
"3144","42007001510",17
"3145","42007001535",17
"3146","42007001560",17
"3147","42007000735",17
"3148","42007000705",17
"3149","42007001320",17
"3150","42007000760",17
"3151","42007000920",17
"3152","42007000940",17
"3153","42007001055",17
"3154","42007000995",17
"3155","42007001015",17
"3156","42007000950",17
"3157","42007000960",17
"3158","42007001115",17
"3159","42007000985",17
"3160","42007001125",17
"3161","42007001148",17
"3162","42007001185",17
"3163","42007001210",17
"3164","42007001240",17
"3165","42007001220",17
"3166","42007001260",17
"3167","42007001270",17
"3168","42007001310",17
"3169","42007001300",17
"3170","42007001340",17
"3171","42007001350",17
"3172","42007001360",17
"3173","42007001390",17
"3174","42007001420",17
"3175","42007001470",17
"3176","42007001460",17
"3177","42007001445",17
"3178","42007001500",17
"3179","42007001520",17
"3180","42007001550",17
"3181","42007000710",17
"3182","42007000695",17
"3183","42007000720",17
"3184","42007000560",17
"3185","42007001410",17
"3186","42061000010",13
"3187","42061000020",13
"3188","42061000050",13
"3189","42061000070",13
"3190","42061000080",13
"3191","42061000420",13
"3192","42061000150",13
"3193","42061000090",13
"3194","42061000170",13
"3195","42061000160",13
"3196","42061000030",13
"3197","42061000040",13
"3198","42061000060",13
"3199","42061000250",13
"3200","42061000120",13
"3201","42061000370",13
"3202","42061000290",13
"3203","42061000100",13
"3204","42061000110",13
"3205","42061000360",13
"3206","42061000130",13
"3207","42061000140",13
"3208","42061000220",13
"3209","42061000230",13
"3210","42061000200",13
"3211","42061000210",13
"3212","42061000180",13
"3213","42061000260",13
"3214","42061000270",13
"3215","42061000240",13
"3216","42061000300",13
"3217","42061000280",13
"3218","42061000390",13
"3219","42061000310",13
"3220","42061000320",13
"3221","42061000340",13
"3222","42061000350",13
"3223","42123000010",12
"3224","42123000020",12
"3225","42123000030",12
"3226","42123000040",12
"3227","42123000050",12
"3228","42123000070",12
"3229","42123000060",12
"3230","42123000231",12
"3231","42123000080",12
"3232","42123000090",12
"3233","42123000100",12
"3234","42123000110",12
"3235","42123000125",12
"3236","42123000140",12
"3237","42123000150",12
"3238","42123000165",12
"3239","42123000181",12
"3240","42123000195",12
"3241","42123000220",12
"3242","42123000250",12
"3243","42123000260",12
"3244","42123000255",12
"3245","42123000300",12
"3246","42123000310",12
"3247","42123000361",12
"3248","42123000370",12
"3249","42123000400",12
"3250","42123000410",12
"3251","42123000420",12
"3252","42123000290",12
"3253","42123000331",12
"3254","42123000351",12
"3255","42123000320",12
"3256","42061000330",13
"3257","42061000410",13
"3258","42061000400",13
"3259","42061000450",13
"3260","42061000440",13
"3261","42061000460",13
"3262","42061000470",13
"3263","42061000510",13
"3264","42061000520",13
"3265","42061000480",13
"3266","42061000490",13
"3267","42061000580",13
"3268","42061000500",13
"3269","42061000530",13
"3270","42061000570",13
"3271","42061000540",13
"3272","42061000550",13
"3273","42061000560",13
"3274","42061000190",13
"3275","42061000430",13
"3276","42043000010",11
"3277","42043000021",11
